date,time,kWh,datetime,hour,weekday,month
2025-09-16,07:00,0.502,2025-09-16 07:00:00,7,Tuesday,9
2025-09-16,07:15,0.551,2025-09-16 07:15:00,7,Tuesday,9
2025-09-16,07:30,0.499,2025-09-16 07:30:00,7,Tuesday,9
2025-09-16,07:45,0.56,2025-09-16 07:45:00,7,Tuesday,9
2025-09-16,08:00,0.529,2025-09-16 08:00:00,8,Tuesday,9
2025-09-16,08:15,0.484,2025-09-16 08:15:00,8,Tuesday,9
2025-09-16,08:30,0.493,2025-09-16 08:30:00,8,Tuesday,9
2025-09-16,08:45,0.468,2025-09-16 08:45:00,8,Tuesday,9
2025-09-16,09:00,0.364,2025-09-16 09:00:00,9,Tuesday,9
2025-09-16,09:15,0.426,2025-09-16 09:15:00,9,Tuesday,9
2025-09-16,09:30,0.305,2025-09-16 09:30:00,9,Tuesday,9
2025-09-16,09:45,0.327,2025-09-16 09:45:00,9,Tuesday,9
2025-09-16,10:00,0.334,2025-09-16 10:00:00,10,Tuesday,9
2025-09-16,10:15,0.319,2025-09-16 10:15:00,10,Tuesday,9
2025-09-16,10:30,0.308,2025-09-16 10:30:00,10,Tuesday,9
2025-09-16,10:45,0.34,2025-09-16 10:45:00,10,Tuesday,9
2025-09-16,11:00,0.257,2025-09-16 11:00:00,11,Tuesday,9
2025-09-16,11:15,0.28,2025-09-16 11:15:00,11,Tuesday,9
2025-09-16,11:30,0.324,2025-09-16 11:30:00,11,Tuesday,9
2025-09-16,11:45,0.318,2025-09-16 11:45:00,11,Tuesday,9
2025-09-16,12:00,0.278,2025-09-16 12:00:00,12,Tuesday,9
2025-09-16,12:15,0.293,2025-09-16 12:15:00,12,Tuesday,9
2025-09-16,12:30,0.318,2025-09-16 12:30:00,12,Tuesday,9
2025-09-16,12:45,0.228,2025-09-16 12:45:00,12,Tuesday,9
2025-09-16,13:00,0.243,2025-09-16 13:00:00,13,Tuesday,9
2025-09-16,13:15,0.313,2025-09-16 13:15:00,13,Tuesday,9
2025-09-16,13:30,0.274,2025-09-16 13:30:00,13,Tuesday,9
2025-09-16,13:45,0.278,2025-09-16 13:45:00,13,Tuesday,9
2025-09-16,14:00,0.318,2025-09-16 14:00:00,14,Tuesday,9
2025-09-16,14:15,0.197,2025-09-16 14:15:00,14,Tuesday,9
2025-09-16,14:30,0.33,2025-09-16 14:30:00,14,Tuesday,9
2025-09-16,14:45,0.278,2025-09-16 14:45:00,14,Tuesday,9
2025-09-16,15:00,0.264,2025-09-16 15:00:00,15,Tuesday,9
2025-09-16,15:15,0.364,2025-09-16 15:15:00,15,Tuesday,9
2025-09-16,15:30,0.387,2025-09-16 15:30:00,15,Tuesday,9
2025-09-16,15:45,0.375,2025-09-16 15:45:00,15,Tuesday,9
2025-09-16,16:00,0.305,2025-09-16 16:00:00,16,Tuesday,9
2025-09-16,16:15,0.343,2025-09-16 16:15:00,16,Tuesday,9
2025-09-16,16:30,0.336,2025-09-16 16:30:00,16,Tuesday,9
2025-09-16,16:45,0.26,2025-09-16 16:45:00,16,Tuesday,9
2025-09-16,17:00,0.418,2025-09-16 17:00:00,17,Tuesday,9
2025-09-16,17:15,0.275,2025-09-16 17:15:00,17,Tuesday,9
2025-09-16,17:30,0.398,2025-09-16 17:30:00,17,Tuesday,9
2025-09-16,17:45,0.314,2025-09-16 17:45:00,17,Tuesday,9
2025-09-16,18:00,0.641,2025-09-16 18:00:00,18,Tuesday,9
2025-09-16,18:15,0.62,2025-09-16 18:15:00,18,Tuesday,9
2025-09-16,18:30,0.686,2025-09-16 18:30:00,18,Tuesday,9
2025-09-16,18:45,0.702,2025-09-16 18:45:00,18,Tuesday,9
2025-09-16,19:00,0.637,2025-09-16 19:00:00,19,Tuesday,9
2025-09-16,19:15,0.605,2025-09-16 19:15:00,19,Tuesday,9
2025-09-16,19:30,0.602,2025-09-16 19:30:00,19,Tuesday,9
2025-09-16,19:45,0.657,2025-09-16 19:45:00,19,Tuesday,9
2025-09-16,20:00,0.541,2025-09-16 20:00:00,20,Tuesday,9
2025-09-16,20:15,0.566,2025-09-16 20:15:00,20,Tuesday,9
2025-09-16,20:30,0.63,2025-09-16 20:30:00,20,Tuesday,9
2025-09-16,20:45,0.642,2025-09-16 20:45:00,20,Tuesday,9
2025-09-16,21:00,0.611,2025-09-16 21:00:00,21,Tuesday,9
2025-09-16,21:15,0.613,2025-09-16 21:15:00,21,Tuesday,9
2025-09-16,21:30,0.561,2025-09-16 21:30:00,21,Tuesday,9
2025-09-16,21:45,0.614,2025-09-16 21:45:00,21,Tuesday,9
2025-09-16,22:00,0.264,2025-09-16 22:00:00,22,Tuesday,9
2025-09-16,22:15,0.282,2025-09-16 22:15:00,22,Tuesday,9
2025-09-16,22:30,0.293,2025-09-16 22:30:00,22,Tuesday,9
2025-09-16,22:45,0.192,2025-09-16 22:45:00,22,Tuesday,9
2025-09-16,23:00,0.333,2025-09-16 23:00:00,23,Tuesday,9
2025-09-16,23:15,0.186,2025-09-16 23:15:00,23,Tuesday,9
2025-09-16,23:30,0.291,2025-09-16 23:30:00,23,Tuesday,9
2025-09-16,23:45,0.252,2025-09-16 23:45:00,23,Tuesday,9
2025-09-17,00:00,0.129,2025-09-17 00:00:00,0,Wednesday,9
2025-09-17,00:15,0.112,2025-09-17 00:15:00,0,Wednesday,9
2025-09-17,00:30,0.082,2025-09-17 00:30:00,0,Wednesday,9
2025-09-17,00:45,0.077,2025-09-17 00:45:00,0,Wednesday,9
2025-09-17,01:00,0.023,2025-09-17 01:00:00,1,Wednesday,9
2025-09-17,01:15,0.086,2025-09-17 01:15:00,1,Wednesday,9
2025-09-17,01:30,0.061,2025-09-17 01:30:00,1,Wednesday,9
2025-09-17,01:45,0.052,2025-09-17 01:45:00,1,Wednesday,9
2025-09-17,02:00,0.045,2025-09-17 02:00:00,2,Wednesday,9
2025-09-17,02:15,0.09,2025-09-17 02:15:00,2,Wednesday,9
2025-09-17,02:30,0.073,2025-09-17 02:30:00,2,Wednesday,9
2025-09-17,02:45,0.125,2025-09-17 02:45:00,2,Wednesday,9
2025-09-17,03:00,0.068,2025-09-17 03:00:00,3,Wednesday,9
2025-09-17,03:15,0.03,2025-09-17 03:15:00,3,Wednesday,9
2025-09-17,03:30,0.058,2025-09-17 03:30:00,3,Wednesday,9
2025-09-17,03:45,0.091,2025-09-17 03:45:00,3,Wednesday,9
2025-09-17,04:00,0.017,2025-09-17 04:00:00,4,Wednesday,9
2025-09-17,04:15,0.143,2025-09-17 04:15:00,4,Wednesday,9
2025-09-17,04:30,0.081,2025-09-17 04:30:00,4,Wednesday,9
2025-09-17,04:45,0.084,2025-09-17 04:45:00,4,Wednesday,9
2025-09-17,05:00,0.095,2025-09-17 05:00:00,5,Wednesday,9
2025-09-17,05:15,0.116,2025-09-17 05:15:00,5,Wednesday,9
2025-09-17,05:30,0.116,2025-09-17 05:30:00,5,Wednesday,9
2025-09-17,05:45,0.06,2025-09-17 05:45:00,5,Wednesday,9
2025-09-17,06:00,0.466,2025-09-17 06:00:00,6,Wednesday,9
2025-09-17,06:15,0.574,2025-09-17 06:15:00,6,Wednesday,9
2025-09-17,06:30,0.411,2025-09-17 06:30:00,6,Wednesday,9
2025-09-17,06:45,0.454,2025-09-17 06:45:00,6,Wednesday,9
2025-09-17,07:00,0.459,2025-09-17 07:00:00,7,Wednesday,9
2025-09-17,07:15,0.531,2025-09-17 07:15:00,7,Wednesday,9
2025-09-17,07:30,0.506,2025-09-17 07:30:00,7,Wednesday,9
2025-09-17,07:45,0.508,2025-09-17 07:45:00,7,Wednesday,9
2025-09-17,08:00,0.46,2025-09-17 08:00:00,8,Wednesday,9
2025-09-17,08:15,0.508,2025-09-17 08:15:00,8,Wednesday,9
2025-09-17,08:30,0.456,2025-09-17 08:30:00,8,Wednesday,9
2025-09-17,08:45,0.472,2025-09-17 08:45:00,8,Wednesday,9
2025-09-17,09:00,0.284,2025-09-17 09:00:00,9,Wednesday,9
2025-09-17,09:15,0.286,2025-09-17 09:15:00,9,Wednesday,9
2025-09-17,09:30,0.275,2025-09-17 09:30:00,9,Wednesday,9
2025-09-17,09:45,0.323,2025-09-17 09:45:00,9,Wednesday,9
2025-09-17,10:00,0.327,2025-09-17 10:00:00,10,Wednesday,9
2025-09-17,10:15,0.282,2025-09-17 10:15:00,10,Wednesday,9
2025-09-17,10:30,0.296,2025-09-17 10:30:00,10,Wednesday,9
2025-09-17,10:45,0.332,2025-09-17 10:45:00,10,Wednesday,9
2025-09-17,11:00,0.321,2025-09-17 11:00:00,11,Wednesday,9
2025-09-17,11:15,0.372,2025-09-17 11:15:00,11,Wednesday,9
2025-09-17,11:30,0.304,2025-09-17 11:30:00,11,Wednesday,9
2025-09-17,11:45,0.328,2025-09-17 11:45:00,11,Wednesday,9
2025-09-17,12:00,0.296,2025-09-17 12:00:00,12,Wednesday,9
2025-09-17,12:15,0.23,2025-09-17 12:15:00,12,Wednesday,9
2025-09-17,12:30,0.226,2025-09-17 12:30:00,12,Wednesday,9
2025-09-17,12:45,0.215,2025-09-17 12:45:00,12,Wednesday,9
2025-09-17,13:00,0.286,2025-09-17 13:00:00,13,Wednesday,9
2025-09-17,13:15,0.262,2025-09-17 13:15:00,13,Wednesday,9
2025-09-17,13:30,0.28,2025-09-17 13:30:00,13,Wednesday,9
2025-09-17,13:45,0.275,2025-09-17 13:45:00,13,Wednesday,9
2025-09-17,14:00,0.278,2025-09-17 14:00:00,14,Wednesday,9
2025-09-17,14:15,0.295,2025-09-17 14:15:00,14,Wednesday,9
2025-09-17,14:30,0.254,2025-09-17 14:30:00,14,Wednesday,9
2025-09-17,14:45,0.3,2025-09-17 14:45:00,14,Wednesday,9
2025-09-17,15:00,0.339,2025-09-17 15:00:00,15,Wednesday,9
2025-09-17,15:15,0.259,2025-09-17 15:15:00,15,Wednesday,9
2025-09-17,15:30,0.305,2025-09-17 15:30:00,15,Wednesday,9
2025-09-17,15:45,0.377,2025-09-17 15:45:00,15,Wednesday,9
2025-09-17,16:00,0.459,2025-09-17 16:00:00,16,Wednesday,9
2025-09-17,16:15,0.313,2025-09-17 16:15:00,16,Wednesday,9
2025-09-17,16:30,0.316,2025-09-17 16:30:00,16,Wednesday,9
2025-09-17,16:45,0.249,2025-09-17 16:45:00,16,Wednesday,9
2025-09-17,17:00,0.319,2025-09-17 17:00:00,17,Wednesday,9
2025-09-17,17:15,0.312,2025-09-17 17:15:00,17,Wednesday,9
2025-09-17,17:30,0.292,2025-09-17 17:30:00,17,Wednesday,9
2025-09-17,17:45,0.386,2025-09-17 17:45:00,17,Wednesday,9
2025-09-17,18:00,0.638,2025-09-17 18:00:00,18,Wednesday,9
2025-09-17,18:15,0.59,2025-09-17 18:15:00,18,Wednesday,9
2025-09-17,18:30,0.586,2025-09-17 18:30:00,18,Wednesday,9
2025-09-17,18:45,0.659,2025-09-17 18:45:00,18,Wednesday,9
2025-09-17,19:00,0.605,2025-09-17 19:00:00,19,Wednesday,9
2025-09-17,19:15,0.593,2025-09-17 19:15:00,19,Wednesday,9
2025-09-17,19:30,0.563,2025-09-17 19:30:00,19,Wednesday,9
2025-09-17,19:45,0.625,2025-09-17 19:45:00,19,Wednesday,9
2025-09-17,20:00,0.654,2025-09-17 20:00:00,20,Wednesday,9
2025-09-17,20:15,0.662,2025-09-17 20:15:00,20,Wednesday,9
2025-09-17,20:30,0.64,2025-09-17 20:30:00,20,Wednesday,9
2025-09-17,20:45,0.696,2025-09-17 20:45:00,20,Wednesday,9
2025-09-17,21:00,0.582,2025-09-17 21:00:00,21,Wednesday,9
2025-09-17,21:15,0.638,2025-09-17 21:15:00,21,Wednesday,9
2025-09-17,21:30,0.645,2025-09-17 21:30:00,21,Wednesday,9
2025-09-17,21:45,0.564,2025-09-17 21:45:00,21,Wednesday,9
2025-09-17,22:00,0.262,2025-09-17 22:00:00,22,Wednesday,9
2025-09-17,22:15,0.226,2025-09-17 22:15:00,22,Wednesday,9
2025-09-17,22:30,0.279,2025-09-17 22:30:00,22,Wednesday,9
2025-09-17,22:45,0.237,2025-09-17 22:45:00,22,Wednesday,9
2025-09-17,23:00,0.296,2025-09-17 23:00:00,23,Wednesday,9
2025-09-17,23:15,0.333,2025-09-17 23:15:00,23,Wednesday,9
2025-09-17,23:30,0.261,2025-09-17 23:30:00,23,Wednesday,9
2025-09-17,23:45,0.244,2025-09-17 23:45:00,23,Wednesday,9
2025-09-18,00:00,0.041,2025-09-18 00:00:00,0,Thursday,9
2025-09-18,00:15,0.106,2025-09-18 00:15:00,0,Thursday,9
2025-09-18,00:30,0.053,2025-09-18 00:30:00,0,Thursday,9
2025-09-18,00:45,0.127,2025-09-18 00:45:00,0,Thursday,9
2025-09-18,01:00,0.156,2025-09-18 01:00:00,1,Thursday,9
2025-09-18,01:15,0.159,2025-09-18 01:15:00,1,Thursday,9
2025-09-18,01:30,0.163,2025-09-18 01:30:00,1,Thursday,9
2025-09-18,01:45,0.094,2025-09-18 01:45:00,1,Thursday,9
2025-09-18,02:00,0.108,2025-09-18 02:00:00,2,Thursday,9
2025-09-18,02:15,0.059,2025-09-18 02:15:00,2,Thursday,9
2025-09-18,02:30,0.037,2025-09-18 02:30:00,2,Thursday,9
2025-09-18,02:45,0.12,2025-09-18 02:45:00,2,Thursday,9
2025-09-18,03:00,0.033,2025-09-18 03:00:00,3,Thursday,9
2025-09-18,03:15,0.13,2025-09-18 03:15:00,3,Thursday,9
2025-09-18,03:30,0.055,2025-09-18 03:30:00,3,Thursday,9
2025-09-18,03:45,0.082,2025-09-18 03:45:00,3,Thursday,9
2025-09-18,04:00,0.159,2025-09-18 04:00:00,4,Thursday,9
2025-09-18,04:15,0.1,2025-09-18 04:15:00,4,Thursday,9
2025-09-18,04:30,0.11,2025-09-18 04:30:00,4,Thursday,9
2025-09-18,04:45,0.079,2025-09-18 04:45:00,4,Thursday,9
2025-09-18,05:00,0.124,2025-09-18 05:00:00,5,Thursday,9
2025-09-18,05:15,0.079,2025-09-18 05:15:00,5,Thursday,9
2025-09-18,05:30,0.053,2025-09-18 05:30:00,5,Thursday,9
2025-09-18,05:45,0.05,2025-09-18 05:45:00,5,Thursday,9
2025-09-18,06:00,0.432,2025-09-18 06:00:00,6,Thursday,9
2025-09-18,06:15,0.445,2025-09-18 06:15:00,6,Thursday,9
2025-09-18,06:30,0.522,2025-09-18 06:30:00,6,Thursday,9
2025-09-18,06:45,0.492,2025-09-18 06:45:00,6,Thursday,9
2025-09-18,07:00,0.457,2025-09-18 07:00:00,7,Thursday,9
2025-09-18,07:15,0.526,2025-09-18 07:15:00,7,Thursday,9
2025-09-18,07:30,0.502,2025-09-18 07:30:00,7,Thursday,9
2025-09-18,07:45,0.513,2025-09-18 07:45:00,7,Thursday,9
2025-09-18,08:00,0.455,2025-09-18 08:00:00,8,Thursday,9
2025-09-18,08:15,0.476,2025-09-18 08:15:00,8,Thursday,9
2025-09-18,08:30,0.509,2025-09-18 08:30:00,8,Thursday,9
2025-09-18,08:45,0.484,2025-09-18 08:45:00,8,Thursday,9
2025-09-18,09:00,0.355,2025-09-18 09:00:00,9,Thursday,9
2025-09-18,09:15,0.346,2025-09-18 09:15:00,9,Thursday,9
2025-09-18,09:30,0.375,2025-09-18 09:30:00,9,Thursday,9
2025-09-18,09:45,0.327,2025-09-18 09:45:00,9,Thursday,9
2025-09-18,10:00,0.289,2025-09-18 10:00:00,10,Thursday,9
2025-09-18,10:15,0.317,2025-09-18 10:15:00,10,Thursday,9
2025-09-18,10:30,0.408,2025-09-18 10:30:00,10,Thursday,9
2025-09-18,10:45,0.358,2025-09-18 10:45:00,10,Thursday,9
2025-09-18,11:00,0.309,2025-09-18 11:00:00,11,Thursday,9
2025-09-18,11:15,0.343,2025-09-18 11:15:00,11,Thursday,9
2025-09-18,11:30,0.307,2025-09-18 11:30:00,11,Thursday,9
2025-09-18,11:45,0.302,2025-09-18 11:45:00,11,Thursday,9
2025-09-18,12:00,0.315,2025-09-18 12:00:00,12,Thursday,9
2025-09-18,12:15,0.287,2025-09-18 12:15:00,12,Thursday,9
2025-09-18,12:30,0.307,2025-09-18 12:30:00,12,Thursday,9
2025-09-18,12:45,0.34,2025-09-18 12:45:00,12,Thursday,9
2025-09-18,13:00,0.25,2025-09-18 13:00:00,13,Thursday,9
2025-09-18,13:15,0.282,2025-09-18 13:15:00,13,Thursday,9
2025-09-18,13:30,0.308,2025-09-18 13:30:00,13,Thursday,9
2025-09-18,13:45,0.302,2025-09-18 13:45:00,13,Thursday,9
2025-09-18,14:00,0.255,2025-09-18 14:00:00,14,Thursday,9
2025-09-18,14:15,0.272,2025-09-18 14:15:00,14,Thursday,9
2025-09-18,14:30,0.347,2025-09-18 14:30:00,14,Thursday,9
2025-09-18,14:45,0.248,2025-09-18 14:45:00,14,Thursday,9
2025-09-18,15:00,0.334,2025-09-18 15:00:00,15,Thursday,9
2025-09-18,15:15,0.335,2025-09-18 15:15:00,15,Thursday,9
2025-09-18,15:30,0.258,2025-09-18 15:30:00,15,Thursday,9
2025-09-18,15:45,0.341,2025-09-18 15:45:00,15,Thursday,9
2025-09-18,16:00,0.261,2025-09-18 16:00:00,16,Thursday,9
2025-09-18,16:15,0.324,2025-09-18 16:15:00,16,Thursday,9
2025-09-18,16:30,0.364,2025-09-18 16:30:00,16,Thursday,9
2025-09-18,16:45,0.295,2025-09-18 16:45:00,16,Thursday,9
2025-09-18,17:00,0.254,2025-09-18 17:00:00,17,Thursday,9
2025-09-18,17:15,0.314,2025-09-18 17:15:00,17,Thursday,9
2025-09-18,17:30,0.314,2025-09-18 17:30:00,17,Thursday,9
2025-09-18,17:45,0.32,2025-09-18 17:45:00,17,Thursday,9
2025-09-18,18:00,0.639,2025-09-18 18:00:00,18,Thursday,9
2025-09-18,18:15,0.641,2025-09-18 18:15:00,18,Thursday,9
2025-09-18,18:30,0.571,2025-09-18 18:30:00,18,Thursday,9
2025-09-18,18:45,0.673,2025-09-18 18:45:00,18,Thursday,9
2025-09-18,19:00,0.543,2025-09-18 19:00:00,19,Thursday,9
2025-09-18,19:15,0.616,2025-09-18 19:15:00,19,Thursday,9
2025-09-18,19:30,0.662,2025-09-18 19:30:00,19,Thursday,9
2025-09-18,19:45,0.599,2025-09-18 19:45:00,19,Thursday,9
2025-09-18,20:00,0.572,2025-09-18 20:00:00,20,Thursday,9
2025-09-18,20:15,0.6,2025-09-18 20:15:00,20,Thursday,9
2025-09-18,20:30,0.611,2025-09-18 20:30:00,20,Thursday,9
2025-09-18,20:45,0.71,2025-09-18 20:45:00,20,Thursday,9
2025-09-18,21:00,0.57,2025-09-18 21:00:00,21,Thursday,9
2025-09-18,21:15,0.647,2025-09-18 21:15:00,21,Thursday,9
2025-09-18,21:30,0.622,2025-09-18 21:30:00,21,Thursday,9
2025-09-18,21:45,0.597,2025-09-18 21:45:00,21,Thursday,9
2025-09-18,22:00,0.215,2025-09-18 22:00:00,22,Thursday,9
2025-09-18,22:15,0.222,2025-09-18 22:15:00,22,Thursday,9
2025-09-18,22:30,0.284,2025-09-18 22:30:00,22,Thursday,9
2025-09-18,22:45,0.297,2025-09-18 22:45:00,22,Thursday,9
2025-09-18,23:00,0.323,2025-09-18 23:00:00,23,Thursday,9
2025-09-18,23:15,0.232,2025-09-18 23:15:00,23,Thursday,9
2025-09-18,23:30,0.185,2025-09-18 23:30:00,23,Thursday,9
2025-09-18,23:45,0.293,2025-09-18 23:45:00,23,Thursday,9
2025-09-19,00:00,0.111,2025-09-19 00:00:00,0,Friday,9
2025-09-19,00:15,0.137,2025-09-19 00:15:00,0,Friday,9
2025-09-19,00:30,0.014,2025-09-19 00:30:00,0,Friday,9
2025-09-19,00:45,0.15,2025-09-19 00:45:00,0,Friday,9
2025-09-19,01:00,0.095,2025-09-19 01:00:00,1,Friday,9
2025-09-19,01:15,0.171,2025-09-19 01:15:00,1,Friday,9
2025-09-19,01:30,0.082,2025-09-19 01:30:00,1,Friday,9
2025-09-19,01:45,0.146,2025-09-19 01:45:00,1,Friday,9
2025-09-19,02:00,0.067,2025-09-19 02:00:00,2,Friday,9
2025-09-19,02:15,0.176,2025-09-19 02:15:00,2,Friday,9
2025-09-19,02:30,0.069,2025-09-19 02:30:00,2,Friday,9
2025-09-19,02:45,0.029,2025-09-19 02:45:00,2,Friday,9
2025-09-19,03:00,0.1,2025-09-19 03:00:00,3,Friday,9
2025-09-19,03:15,0.136,2025-09-19 03:15:00,3,Friday,9
2025-09-19,03:30,0.141,2025-09-19 03:30:00,3,Friday,9
2025-09-19,03:45,0.088,2025-09-19 03:45:00,3,Friday,9
2025-09-19,04:00,0.106,2025-09-19 04:00:00,4,Friday,9
2025-09-19,04:15,0.09,2025-09-19 04:15:00,4,Friday,9
2025-09-19,04:30,0.144,2025-09-19 04:30:00,4,Friday,9
2025-09-19,04:45,0.132,2025-09-19 04:45:00,4,Friday,9
2025-09-19,05:00,0.07,2025-09-19 05:00:00,5,Friday,9
2025-09-19,05:15,0.129,2025-09-19 05:15:00,5,Friday,9
2025-09-19,05:30,0.089,2025-09-19 05:30:00,5,Friday,9
2025-09-19,05:45,0.138,2025-09-19 05:45:00,5,Friday,9
2025-09-19,06:00,0.3,2025-09-19 06:00:00,6,Friday,9
2025-09-19,06:15,0.319,2025-09-19 06:15:00,6,Friday,9
2025-09-19,06:30,0.292,2025-09-19 06:30:00,6,Friday,9
2025-09-19,06:45,0.252,2025-09-19 06:45:00,6,Friday,9
2025-09-19,07:00,0.266,2025-09-19 07:00:00,7,Friday,9
2025-09-19,07:15,0.36,2025-09-19 07:15:00,7,Friday,9
2025-09-19,07:30,0.34,2025-09-19 07:30:00,7,Friday,9
2025-09-19,07:45,0.283,2025-09-19 07:45:00,7,Friday,9
2025-09-19,08:00,0.335,2025-09-19 08:00:00,8,Friday,9
2025-09-19,08:15,0.316,2025-09-19 08:15:00,8,Friday,9
2025-09-19,08:30,0.346,2025-09-19 08:30:00,8,Friday,9
2025-09-19,08:45,0.297,2025-09-19 08:45:00,8,Friday,9
2025-09-19,09:00,0.405,2025-09-19 09:00:00,9,Friday,9
2025-09-19,09:15,0.359,2025-09-19 09:15:00,9,Friday,9
2025-09-19,09:30,0.451,2025-09-19 09:30:00,9,Friday,9
2025-09-19,09:45,0.426,2025-09-19 09:45:00,9,Friday,9
2025-09-19,10:00,0.41,2025-09-19 10:00:00,10,Friday,9
2025-09-19,10:15,0.503,2025-09-19 10:15:00,10,Friday,9
2025-09-19,10:30,0.452,2025-09-19 10:30:00,10,Friday,9
2025-09-19,10:45,0.462,2025-09-19 10:45:00,10,Friday,9
2025-09-19,11:00,0.418,2025-09-19 11:00:00,11,Friday,9
2025-09-19,11:15,0.384,2025-09-19 11:15:00,11,Friday,9
2025-09-19,11:30,0.423,2025-09-19 11:30:00,11,Friday,9
2025-09-19,11:45,0.407,2025-09-19 11:45:00,11,Friday,9
2025-09-19,12:00,0.256,2025-09-19 12:00:00,12,Friday,9
2025-09-19,12:15,0.318,2025-09-19 12:15:00,12,Friday,9
2025-09-19,12:30,0.258,2025-09-19 12:30:00,12,Friday,9
2025-09-19,12:45,0.28,2025-09-19 12:45:00,12,Friday,9
2025-09-19,13:00,0.275,2025-09-19 13:00:00,13,Friday,9
2025-09-19,13:15,0.21,2025-09-19 13:15:00,13,Friday,9
2025-09-19,13:30,0.291,2025-09-19 13:30:00,13,Friday,9
2025-09-19,13:45,0.301,2025-09-19 13:45:00,13,Friday,9
2025-09-19,14:00,0.272,2025-09-19 14:00:00,14,Friday,9
2025-09-19,14:15,0.28,2025-09-19 14:15:00,14,Friday,9
2025-09-19,14:30,0.257,2025-09-19 14:30:00,14,Friday,9
2025-09-19,14:45,0.245,2025-09-19 14:45:00,14,Friday,9
2025-09-19,15:00,0.29,2025-09-19 15:00:00,15,Friday,9
2025-09-19,15:15,0.243,2025-09-19 15:15:00,15,Friday,9
2025-09-19,15:30,0.337,2025-09-19 15:30:00,15,Friday,9
2025-09-19,15:45,0.262,2025-09-19 15:45:00,15,Friday,9
2025-09-19,16:00,0.297,2025-09-19 16:00:00,16,Friday,9
2025-09-19,16:15,0.232,2025-09-19 16:15:00,16,Friday,9
2025-09-19,16:30,0.288,2025-09-19 16:30:00,16,Friday,9
2025-09-19,16:45,0.337,2025-09-19 16:45:00,16,Friday,9
2025-09-19,17:00,0.319,2025-09-19 17:00:00,17,Friday,9
2025-09-19,17:15,0.316,2025-09-19 17:15:00,17,Friday,9
2025-09-19,17:30,0.325,2025-09-19 17:30:00,17,Friday,9
2025-09-19,17:45,0.247,2025-09-19 17:45:00,17,Friday,9
2025-09-19,18:00,0.755,2025-09-19 18:00:00,18,Friday,9
2025-09-19,18:15,0.703,2025-09-19 18:15:00,18,Friday,9
2025-09-19,18:30,0.721,2025-09-19 18:30:00,18,Friday,9
2025-09-19,18:45,0.737,2025-09-19 18:45:00,18,Friday,9
2025-09-19,19:00,0.614,2025-09-19 19:00:00,19,Friday,9
2025-09-19,19:15,0.777,2025-09-19 19:15:00,19,Friday,9
2025-09-19,19:30,0.706,2025-09-19 19:30:00,19,Friday,9
2025-09-19,19:45,0.742,2025-09-19 19:45:00,19,Friday,9
2025-09-19,20:00,0.706,2025-09-19 20:00:00,20,Friday,9
2025-09-19,20:15,0.695,2025-09-19 20:15:00,20,Friday,9
2025-09-19,20:30,0.773,2025-09-19 20:30:00,20,Friday,9
2025-09-19,20:45,0.672,2025-09-19 20:45:00,20,Friday,9
2025-09-19,21:00,0.732,2025-09-19 21:00:00,21,Friday,9
2025-09-19,21:15,0.699,2025-09-19 21:15:00,21,Friday,9
2025-09-19,21:30,0.741,2025-09-19 21:30:00,21,Friday,9
2025-09-19,21:45,0.756,2025-09-19 21:45:00,21,Friday,9
2025-09-19,22:00,0.298,2025-09-19 22:00:00,22,Friday,9
2025-09-19,22:15,0.292,2025-09-19 22:15:00,22,Friday,9
2025-09-19,22:30,0.246,2025-09-19 22:30:00,22,Friday,9
2025-09-19,22:45,0.26,2025-09-19 22:45:00,22,Friday,9
2025-09-19,23:00,0.283,2025-09-19 23:00:00,23,Friday,9
2025-09-19,23:15,0.318,2025-09-19 23:15:00,23,Friday,9
2025-09-19,23:30,0.289,2025-09-19 23:30:00,23,Friday,9
2025-09-19,23:45,0.262,2025-09-19 23:45:00,23,Friday,9
2025-09-20,00:00,0.098,2025-09-20 00:00:00,0,Saturday,9
2025-09-20,00:15,0.127,2025-09-20 00:15:00,0,Saturday,9
2025-09-20,00:30,0.109,2025-09-20 00:30:00,0,Saturday,9
2025-09-20,00:45,0.126,2025-09-20 00:45:00,0,Saturday,9
2025-09-20,01:00,0.074,2025-09-20 01:00:00,1,Saturday,9
2025-09-20,01:15,0.126,2025-09-20 01:15:00,1,Saturday,9
2025-09-20,01:30,0.076,2025-09-20 01:30:00,1,Saturday,9
2025-09-20,01:45,0.094,2025-09-20 01:45:00,1,Saturday,9
2025-09-20,02:00,0.113,2025-09-20 02:00:00,2,Saturday,9
2025-09-20,02:15,0.037,2025-09-20 02:15:00,2,Saturday,9
2025-09-20,02:30,0.08,2025-09-20 02:30:00,2,Saturday,9
2025-09-20,02:45,0.101,2025-09-20 02:45:00,2,Saturday,9
2025-09-20,03:00,0.097,2025-09-20 03:00:00,3,Saturday,9
2025-09-20,03:15,0.123,2025-09-20 03:15:00,3,Saturday,9
2025-09-20,03:30,0.01,2025-09-20 03:30:00,3,Saturday,9
2025-09-20,03:45,0.023,2025-09-20 03:45:00,3,Saturday,9
2025-09-20,04:00,0.13,2025-09-20 04:00:00,4,Saturday,9
2025-09-20,04:15,0.12,2025-09-20 04:15:00,4,Saturday,9
2025-09-20,04:30,0.168,2025-09-20 04:30:00,4,Saturday,9
